co_code,status,reason,N,features_used,R²,Adj R²,F-stat,F p-value,AIC,BIC,pre_fails,pre_warns,post_fails,post_warns,coef_const,pval_const,coef_lag_ret,pval_lag_ret,coef_Momentum,pval_Momentum,coef_BM_sep,pval_BM_sep,coef_OpProf,pval_OpProf,coef_Inv,pval_Inv,coef_mktcap,pval_mktcap
891,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.095377,0.071254,2.7259,0.014148,-101.6159,-77.4887,1.0,0.0,2.0,2.0,0.664438,0.0,0.062524,0.39722,-0.038331,0.010799,0.114482,0.037735,0.000641,0.131106,0.191672,0.019373,0.037918,0.002391
892,OK,,118.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.106989,0.058718,0.9958,0.431866,23.3836,42.7784,1.0,0.0,1.0,2.0,0.735899,0.001368,-0.049975,0.668744,-0.006005,0.577728,0.061071,0.027486,0.117916,0.314019,0.017464,0.880189,0.027672,0.278449
893,OK,,130.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.380847,0.350645,3.6219,0.002418,70.1419,90.2146,1.0,1.0,2.0,2.0,-0.75157,0.216844,-0.277299,0.185517,-0.197304,9.2e-05,0.138986,0.126923,-0.700924,0.537344,0.058675,0.769908,0.388758,5.8e-05
894,OK,,37.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.53948,0.447377,5.1445,0.000971,-34.683,-23.4066,1.0,0.0,0.0,2.0,-2.331893,0.01524,-0.358117,0.064089,-0.221526,0.020263,0.301217,0.001245,2.096318,0.074959,-0.179294,0.100153,0.646756,2.6e-05
895,OK,,52.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.23837,0.136819,1.3939,0.237962,-82.6672,-69.0085,1.0,0.0,0.0,2.0,-1.752055,0.091791,-0.10384,0.342788,-0.103298,0.097797,-0.435937,0.292099,0.353731,0.006166,0.050779,0.676794,0.266602,0.007627
896,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.07495,0.048893,1.5145,0.17463,-253.0108,-229.2554,1.0,0.0,2.0,2.0,0.658211,0.001503,0.007347,0.95488,-0.027814,0.364122,0.116713,0.589226,0.02342,0.042396,0.106775,0.207263,0.028698,0.10477
897,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.021245,-0.001255,0.8808,0.509425,-716.7004,-691.5634,1.0,0.0,0.0,1.0,0.874231,6e-06,-0.109713,0.136014,2.7e-05,0.998936,0.958529,0.133154,0.011889,0.198136,0.022999,0.213781,0.014331,0.199967
898,OK,,61.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.402847,0.336496,2.3624,0.042435,-60.6332,-45.8571,1.0,0.0,0.0,2.0,-0.644631,0.192873,-0.266885,0.089047,-0.085875,0.101916,0.143857,0.007728,-0.068253,0.522197,-0.637437,0.016819,0.272481,0.000512
900,SKIPPED,Insufficient obs (24) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
901,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
902,SKIPPED,Insufficient obs (16) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
903,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
904,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.080774,0.060571,3.6109,0.001835,-134.0757,-108.6322,1.0,0.0,1.0,1.0,0.520793,0.001887,-0.044759,0.423111,-0.024163,0.106586,0.138501,0.001208,0.137058,0.129214,-0.075259,0.205833,0.051666,0.000321
906,OK,,36.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.516731,0.416744,3.2431,0.014583,-24.4837,-13.399,1.0,0.0,1.0,2.0,-1.761359,0.198856,0.063029,0.80713,-0.260912,0.082219,0.857207,0.02858,0.031997,0.981095,-0.036303,0.33573,0.376512,0.060913
907,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.156562,0.132803,7.7483,0.0,-116.9942,-93.2388,1.0,0.0,1.0,2.0,-0.531696,0.132577,-0.140606,0.05782,-0.053852,0.017526,0.291447,2e-06,0.040522,0.66017,0.041503,0.614412,0.17368,0.0
908,SKIPPED,Insufficient obs (34) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
909,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.09474,0.066001,2.5568,0.021012,-118.4596,-95.5128,1.0,0.0,1.0,2.0,0.212855,0.460607,-0.040573,0.589711,-0.031337,0.059385,0.091123,0.00055,0.144952,0.036753,-0.16317,0.070936,0.094074,0.001676
910,OK,,64.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.248714,0.169631,4.4903,0.000865,-60.8395,-45.7273,1.0,0.0,1.0,2.0,0.156837,0.879229,-0.051558,0.823304,-0.04089,0.195193,0.63537,0.041771,-0.878678,0.255609,0.664944,0.189633,0.120371,0.032679
912,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
913,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
914,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
915,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.105285,0.084716,2.5849,0.018898,-344.8629,-319.726,1.0,0.0,2.0,2.0,-0.371408,0.459415,-0.038518,0.560082,-0.046038,0.037195,0.113942,0.002895,-0.045008,0.713467,-0.040086,0.729808,0.113344,0.004097
916,OK,,67.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.05015,-0.044835,0.8718,0.521032,27.7537,43.1865,1.0,0.0,1.0,1.0,0.69698,0.020078,0.002121,0.987816,-0.06384,0.07046,0.018488,0.602054,0.008232,0.86226,0.030045,0.935566,0.046551,0.381572
917,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.131411,0.108248,2.9114,0.009389,-91.4108,-67.2837,1.0,1.0,2.0,2.0,0.324851,0.184199,-0.124837,0.121985,-0.055259,0.008556,0.61131,0.00702,0.033899,0.505309,-0.030738,0.757151,0.096738,0.000489
918,SKIPPED,Insufficient obs (13) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
919,OK,,208.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.100968,0.074131,3.0451,0.007143,-360.7742,-337.4114,1.0,0.0,2.0,2.0,0.335429,0.085449,0.025662,0.74015,-0.043227,0.014432,0.045798,0.041585,0.142089,0.00015,0.00259,0.688757,0.052267,0.000107
920,SKIPPED,Insufficient obs (13) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
921,OK,,112.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.08351,0.03114,1.3807,0.229193,-80.2249,-61.1954,1.0,0.0,1.0,2.0,0.500433,0.049338,-0.021242,0.783467,-0.029357,0.035088,0.209638,0.017487,0.036814,0.519878,0.041377,0.670835,0.060326,0.021628
922,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
923,OK,,204.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.140164,0.113976,6.1026,7e-06,-83.0407,-59.8139,1.0,0.0,1.0,1.0,0.230786,0.236578,-0.113592,0.085137,-0.046918,0.078378,0.277386,6e-06,-0.024859,0.776763,-0.035271,0.225657,0.096975,0.0
924,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
925,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
926,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
927,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.085994,0.060248,3.1395,0.00571,-120.642,-96.8866,1.0,0.0,1.0,2.0,0.792549,0.000324,-0.076345,0.323237,-0.026437,0.235212,0.013309,0.564364,0.04259,0.276939,-0.230751,0.001312,0.047027,0.053836
928,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.046976,0.02603,1.6877,0.124014,-297.6138,-272.1703,1.0,0.0,2.0,2.0,0.823371,0.0,0.094306,0.140253,0.005098,0.695153,0.019507,0.053426,-0.026165,0.350074,0.072393,0.370514,0.01049,0.313991
929,OK,,39.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.788935,0.74936,5.3263,0.000662,-97.4096,-85.7647,1.0,0.0,1.0,2.0,-4.785935,6.5e-05,-0.114378,0.564381,-0.370674,0.000128,0.160951,0.027416,12.222078,5.8e-05,0.279868,0.027985,0.989573,2e-06
930,OK,,136.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.034806,-0.010087,0.6209,0.713314,-29.9657,-9.5772,1.0,0.0,2.0,2.0,0.665903,0.072455,-0.008957,0.940605,-0.023676,0.271579,0.164292,0.488058,0.008958,0.538208,0.035202,0.307241,0.040625,0.300637
931,OK,,115.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.459086,0.429036,7.2832,2e-06,-211.9886,-192.7741,1.0,0.0,1.0,2.0,-4.03654,2e-06,-0.217005,0.031405,-0.132733,4.7e-05,0.442246,0.0,0.6406,4e-06,-0.395619,2.5e-05,0.45934,0.0
932,OK,,55.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.055772,-0.062257,0.3877,0.883309,-6.6994,7.352,1.0,0.0,1.0,2.0,0.612533,0.149369,0.149775,0.412836,-0.075086,0.188641,0.004554,0.860854,0.07688,0.821358,-0.041443,0.665056,0.037146,0.501785
933,OK,,109.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.159193,0.109734,3.6883,0.002338,-61.2447,-42.4053,1.0,0.0,1.0,2.0,-0.862117,0.08014,-0.062341,0.65653,-0.1472,0.021056,0.068071,0.000454,-0.392244,0.004199,-0.024149,0.858701,0.246071,1.9e-05
934,OK,,109.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.156542,0.106927,5.8344,2.9e-05,-9.2761,9.5633,1.0,0.0,3.0,2.0,-1.157504,0.117413,-0.312361,0.056158,-0.084419,0.092207,1.861663,1e-06,-0.107095,0.752826,0.023683,0.571168,0.24316,0.00016
935,OK,,208.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.093379,0.066316,3.4478,0.002904,-109.113,-85.7502,1.0,0.0,1.0,1.0,0.625693,6.6e-05,-0.119747,0.254749,-0.008359,0.663589,0.09605,0.000695,-0.059133,0.192092,-0.063439,0.256031,0.055835,0.000114
936,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
937,OK,,48.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.64792,0.596396,7.5476,1.7e-05,-60.6594,-47.561,1.0,0.0,0.0,2.0,-3.121354,0.000911,-0.35285,0.001987,-0.242789,0.017473,0.568075,0.000364,-1.872974,0.070219,0.076261,0.885027,0.797255,1e-06
938,OK,,43.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.163435,0.024008,1.1626,0.347653,-32.3626,-20.0342,1.0,0.0,0.0,2.0,-0.29389,0.623279,0.004369,0.978155,-0.043243,0.73353,0.293649,0.013081,0.094754,0.541164,0.351891,0.377207,0.158373,0.027595
939,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
940,OK,,99.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.102685,0.044164,1.7884,0.110039,-84.9686,-66.8028,1.0,0.0,1.0,2.0,0.019683,0.95853,0.03776,0.778522,-0.080628,0.152506,0.068662,0.085851,0.218566,0.036469,-0.226009,0.184476,0.152721,0.009223
941,OK,,184.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.201073,0.17399,4.4143,0.000348,-192.3316,-169.827,1.0,0.0,1.0,2.0,-0.861792,0.062114,-0.05918,0.580042,-0.058779,0.008308,0.072429,0.014093,-0.887314,1.6e-05,0.268354,0.01029,0.231562,2.2e-05
942,OK,,142.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.549132,0.529093,17.5657,0.0,-155.5369,-134.8462,1.0,0.0,2.0,2.0,-1.408341,0.0,-0.154506,0.013565,-0.312553,0.0,0.177573,0.0,-0.918119,1.2e-05,-0.030409,0.8248,0.531972,0.0
943,SKIPPED,Insufficient obs (1) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
944,OK,,136.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.271669,0.237793,2.9455,0.009987,-49.3638,-28.9752,1.0,0.0,2.0,2.0,-0.691661,0.194359,-0.226217,0.043119,-0.104002,0.05383,0.22149,0.004914,-0.972477,0.002961,0.02566,0.923064,0.275749,0.000376
945,OK,,139.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.138898,0.099757,1.8582,0.092689,-17.7805,2.7608,1.0,0.0,1.0,2.0,-0.090162,0.866765,-0.064237,0.562546,-0.049952,0.044218,0.407596,0.011061,-0.143044,0.621161,-0.04831,0.548475,0.157841,0.041633
948,OK,,70.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.281124,0.21266,2.4601,0.033536,-67.8013,-52.0619,1.0,1.0,2.0,2.0,0.285199,0.251187,0.18164,0.257742,-0.03438,0.190796,0.072764,0.538055,1.066242,0.071048,-0.03536,0.056226,0.077297,0.030859
949,OK,,55.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.273214,0.182365,2.5383,0.032452,-40.5492,-26.4978,1.0,0.0,1.0,1.0,-1.064791,0.274162,-0.095612,0.311112,-0.212324,0.010484,0.521821,0.016802,-0.11084,0.101031,0.017567,0.804185,0.280514,0.030068
950,OK,,85.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.52376,0.487127,7.4823,2e-06,-75.4222,-58.3237,1.0,1.0,2.0,2.0,-2.584778,5.4e-05,-0.18227,0.157074,-0.282385,1.5e-05,0.146777,0.048024,-0.118061,0.257692,0.057947,0.523889,0.590633,0.0
951,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.103162,0.083451,5.6079,1.7e-05,-501.0776,-475.6341,1.0,0.0,1.0,1.0,-0.184333,0.440769,-0.054506,0.358368,-0.061694,0.000893,0.204188,0.000413,0.167766,2.5e-05,-0.040872,0.057808,0.11551,1e-06
954,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
955,OK,,109.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.315838,0.275593,4.6045,0.000354,-124.2876,-105.4481,1.0,0.0,1.0,2.0,-0.710381,0.130871,-0.192003,0.1154,-0.158782,0.000449,0.137389,0.000326,-0.242775,7.8e-05,0.607206,0.00132,0.308276,5.2e-05
957,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
958,OK,,88.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.507535,0.471056,6.532,1.2e-05,-10.4026,6.9388,1.0,0.0,3.0,2.0,-3.119149,1.5e-05,-0.198683,0.102612,-0.22502,7.7e-05,0.426332,0.0,0.076461,0.303037,-0.786492,0.208031,0.750222,0.0
959,OK,,61.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.53551,0.4839,3.6163,0.004358,-3.0518,11.7244,1.0,0.0,1.0,2.0,-2.453896,0.023944,-0.113435,0.542209,-0.162215,0.005813,1.712113,0.083578,1.248837,0.000473,0.26706,0.229925,0.473254,0.000142
960,OK,,88.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.171055,0.109651,2.4071,0.034292,-18.5319,-1.1905,1.0,0.0,2.0,2.0,-0.052784,0.920011,-0.026568,0.839806,-0.092433,0.004319,0.333819,0.020441,0.264915,0.045244,-0.043608,0.735482,0.096673,0.029893
961,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.069468,0.044654,2.7024,0.0149,-167.5921,-143.4649,1.0,0.0,1.0,2.0,0.313394,0.172678,0.009385,0.918242,-0.042935,0.096918,0.014621,0.12119,0.008482,0.66079,0.167681,0.006136,0.082932,0.001156
962,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
963,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
964,OK,,133.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.041418,-0.004228,1.1202,0.354323,-19.0337,1.1988,1.0,0.0,1.0,2.0,0.805815,0.000635,-0.067143,0.517193,-0.024084,0.460049,0.08368,0.213344,0.090158,0.172052,-0.044504,0.646067,0.023478,0.354008
965,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.087355,0.058382,3.0929,0.006521,-192.1077,-169.1609,1.0,0.0,1.0,2.0,0.289001,0.176255,0.075125,0.460319,0.00099,0.945839,0.074205,0.012768,0.145485,0.082996,0.032877,0.723208,0.051424,0.008687
966,OK,,178.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.124819,0.094111,4.4531,0.000326,-53.6742,-31.4017,1.0,0.0,2.0,2.0,0.020787,0.935692,-0.118233,0.21312,-0.026737,0.28262,0.263845,3.2e-05,-0.076097,0.511728,0.105653,0.140442,0.142639,6e-06
967,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
968,OK,,58.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.351991,0.275755,1.6565,0.150957,-15.3062,-0.8831,1.0,0.0,2.0,2.0,-1.158304,0.175893,-0.099948,0.370108,-0.226666,0.015499,0.199977,0.067372,-0.495984,0.019564,0.257543,0.780229,0.476959,0.005958
969,SKIPPED,Insufficient obs (24) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
970,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
971,SKIPPED,Insufficient obs (19) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
972,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
973,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.166617,0.094148,3.6679,0.003212,84.0037,100.3188,0.0,0.0,1.0,2.0,-0.121193,0.781747,0.007569,0.931301,-0.519716,0.053191,0.02804,0.753114,0.362462,0.375412,-0.861837,0.198383,0.26162,0.021703
974,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
975,SKIPPED,Insufficient obs (31) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
976,OK,,84.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.230894,0.170964,3.9673,0.001645,3.4204,20.4361,1.0,0.0,2.0,1.0,-0.632713,0.369612,-0.165775,0.142095,-0.232427,0.016933,-0.044066,0.634169,-0.074339,0.319072,-0.258738,0.003096,0.348133,0.003383
977,OK,,132.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.117213,0.074839,1.6957,0.127363,-197.7055,-177.5259,1.0,0.0,2.0,2.0,0.19016,0.799861,-0.032699,0.73865,-0.043942,0.200429,0.154291,0.016004,0.308139,0.016849,-0.084088,0.542883,0.046726,0.344164
978,OK,,151.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.212374,0.179556,4.8807,0.000144,-174.3503,-153.2293,1.0,0.0,1.0,2.0,0.140869,0.561413,-0.159114,0.065027,-0.042202,0.007489,0.053943,0.045757,0.001468,0.076969,-0.145069,0.00819,0.129729,1.1e-05
979,SKIPPED,Insufficient obs (16) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
980,OK,,46.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.673563,0.623342,2.6896,0.027835,-37.2494,-24.4489,1.0,0.0,1.0,2.0,-4.323593,0.009482,-0.220763,0.39742,-0.06989,0.198078,0.429198,0.001464,-2.625515,0.004765,-0.682166,0.000484,0.895627,0.001669
981,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.414134,0.363189,6.2888,2.6e-05,-96.5206,-80.2055,1.0,0.0,2.0,2.0,-0.90553,0.137593,-0.366478,7e-06,-0.196708,0.00446,0.131902,0.008202,-1.296685,4.3e-05,-0.19088,0.030604,0.392439,0.000292
982,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.10278,0.077507,4.1535,0.000572,-130.1029,-106.3475,1.0,0.0,1.0,2.0,0.167688,0.540915,-0.00152,0.987528,-0.030535,0.074015,0.052374,0.000178,0.175353,0.006959,-0.047195,0.249844,0.093287,0.002916
983,OK,,208.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.189752,0.165566,3.2454,0.004573,-139.6363,-116.2736,1.0,0.0,2.0,2.0,-0.477134,0.224025,-0.026641,0.761646,-0.065282,0.000114,0.146587,0.001012,0.147894,0.001151,-0.15534,0.184652,0.1628,0.000405
984,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.112571,0.084398,2.3026,0.036099,-267.6063,-244.6595,1.0,0.0,2.0,2.0,-0.005631,0.987501,-0.014365,0.870048,-0.061215,0.097941,0.14476,0.00688,-0.16409,0.217584,0.061343,0.453321,0.094275,0.004082
985,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
986,SKIPPED,Insufficient obs (7) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
987,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
988,SKIPPED,Insufficient obs (3) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
989,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.169544,0.09733,2.188,0.054444,-16.11,0.2051,1.0,0.0,2.0,2.0,-0.375367,0.758814,-0.220731,0.283817,-0.040714,0.186978,0.062981,0.409819,-0.145766,0.442896,0.309015,0.012851,0.19439,0.137767
990,SKIPPED,Insufficient obs (1) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
991,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
992,OK,,156.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.166625,0.133066,3.1264,0.006482,-76.6425,-55.2935,1.0,0.0,1.0,1.0,-0.815409,0.138026,-0.138976,0.192236,-0.056269,0.078308,0.161197,8.9e-05,-1.001657,0.012702,0.249976,0.259248,0.213042,0.000278
993,OK,,49.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.330609,0.234982,3.1462,0.012241,-7.1259,6.1169,1.0,0.0,0.0,2.0,0.169049,0.669721,-0.002067,0.99091,-0.077373,0.047434,0.136,0.059718,-0.023534,0.872187,-0.589951,0.003226,0.173827,0.00225
994,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.045849,0.024878,1.1561,0.330177,-49.851,-24.4075,1.0,0.0,2.0,2.0,0.628134,0.000482,-0.024859,0.674391,-0.023721,0.268633,0.088989,0.130901,0.034513,0.401086,-0.058589,0.377936,0.050587,0.015412
996,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
997,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.070902,0.044731,2.5409,0.021362,-11.2907,12.4647,1.0,0.0,2.0,1.0,0.851163,0.000246,0.225191,0.285793,-0.042827,0.132112,-0.001955,0.899577,0.214941,0.022719,-0.079843,0.119986,-0.008941,0.465179
998,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
999,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.05564,0.029038,1.676,0.128169,-134.9585,-111.2031,1.0,0.0,2.0,2.0,0.393377,0.164371,-0.016348,0.864963,-0.031248,0.073774,0.262132,0.007672,0.216248,0.061713,-0.00828,0.931471,0.055287,0.033844
1000,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
1001,OK,,208.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.105705,0.07901,4.6965,0.00017,-176.5782,-153.2155,1.0,0.0,1.0,1.0,-0.075078,0.747557,0.014985,0.866098,-0.046064,0.011865,0.121076,0.001385,-0.072345,0.091089,0.191846,0.001746,0.107322,1e-06
1002,OK,,184.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.134775,0.105446,2.8156,0.012157,-431.965,-409.4604,1.0,0.0,1.0,2.0,0.678961,0.0,-0.120196,0.223971,0.006048,0.667969,0.939475,0.000748,0.000873,0.077073,0.015511,0.001324,0.023847,0.001881
1003,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
1004,OK,,109.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.190789,0.143189,4.44,0.000496,-120.0534,-101.214,1.0,0.0,0.0,2.0,0.565838,0.003327,-0.134496,0.267992,-0.08546,0.008898,0.00934,0.738271,0.023358,0.701041,-0.385158,0.000152,0.129154,0.000346
1005,OK,,256.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.171133,0.151161,4.4881,0.000245,-250.2936,-225.4773,1.0,0.0,1.0,2.0,0.161956,0.529527,-0.03016,0.60703,-0.055384,5.8e-05,0.113869,0.10012,0.135696,2.6e-05,-0.185086,0.024376,0.099415,0.000346
1006,OK,,166.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.221772,0.192404,6.7518,2e-06,-84.6998,-62.9159,1.0,0.0,1.0,2.0,-0.412999,0.186201,-0.064241,0.439709,-0.209119,0.0,0.153423,3.9e-05,-0.211716,0.0033,-0.27762,0.114743,0.28153,0.0
1007,OK,,124.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.153748,0.110351,2.3864,0.032738,-154.9581,-135.2162,1.0,0.0,1.0,1.0,-0.53411,0.31137,-0.106881,0.270199,-0.037179,0.196344,0.268582,0.000372,0.018514,0.855458,4.9e-05,0.210162,0.150214,0.003069
1008,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.13533,0.112272,5.5684,2.1e-05,-215.2366,-191.1095,1.0,0.0,2.0,2.0,0.46371,0.004495,-0.033868,0.690453,-0.022515,0.074415,0.120145,1.1e-05,0.082047,0.008218,-0.113271,0.000522,0.056623,0.000136
1009,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
1010,OK,,244.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.051943,0.027942,1.7107,0.119178,-158.1252,-133.645,1.0,0.0,1.0,2.0,0.791452,2e-06,-0.011338,0.878088,-0.043797,0.003597,0.01252,0.258196,0.00061,0.186512,-0.130296,0.039809,0.028007,0.103221
1011,OK,,148.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.281351,0.25077,1.91,0.083183,-136.5634,-115.5829,1.0,0.0,2.0,2.0,-1.200556,0.138858,-0.20494,0.015886,-0.056624,0.08362,0.377527,0.00506,0.220556,0.011367,-0.443107,0.023119,0.307649,0.00395
1012,SKIPPED,Insufficient obs (24) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
1013,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
